AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
452885754500,81864200320,78582887040,55578319300,140967550672,235803529200,114260830320,45685578500,245123608670,73356647360,113124042240,205425237780,112443740000,255599311800,203831321700,175242577620,96075977060,80389506160,142134082320,269474076600,45842618250,192187309000,222524331250,30691682420,73700583000,96393495540,91776948150,139923180000,250338199200,391525166400
452349741270,80785336320,77504032120,55604223900,130856066960,232325886000,111438251960,44959450100,244410744000,72193468000,109764211440,203519196540,109753460000,252358526700,200594111420,173291989860,95356231940,79179767800,140378256720,264809301240,45229958550,190664640000,220415485280,30277131830,72592380000,94494251910,89502464770,138921480000,243817609980,388047877120
456365298010,81098206880,78062320680,55150893400,129707034720,231611037120,111063099140,44644794460,243901554950,72153048640,110114802480,203026254840,109180530000,251851273380,200594111420,173114663700,94996359380,79213941200,139588135200,264892600800,45343941750,187817911000,218827003900,30288335900,72622881000,94576827720,89090793570,136546020000,242834606580,386947469120
461280266780,80202749760,79005375680,54529183000,129707034720,229253967840,110455708860,44330138820,242883176850,71241367520,109866467160,201810331980,110998960000,254894793300,195098382340,171917712120,95446200080,79015735480,139236970080,261502308708,46099080450,188413738000,217977987990,29963417870,72907557000,94163948670,90042783220,135945000000,241097967240,382589853440
455220591790,80127229280,78937475720,54308993900,129974251520,228539118960,110545030960,44717407300,241559285320,71659034240,108522534840,202171822560,112209586000,252865780020,196189999760,171341402100,95466193000,78885876560,139178442560,263393208720,46042088850,188877159000,217813662330,29978356630,73670082000,93952921600,89137106580,137118420000,239951129940,382193706560
456392552920,79231772160,78394276040,53713188100,128638167520,227399224800,109223063880,44947347960,240439069410,70558729440,107704489080,202500450360,110450940000,250244971200,194345542740,169701135120,95076331060,77518940560,138885804960,263309909160,45685891350,186957272000,217402848180,29660907980,73049895000,93310665300,91797531710,135286740000,240999666900,380389037440
456937651120,79684895040,79322242160,54509754550,128317507360,228539118960,110116284880,45007858660,242170312180,71591668640,108098904000,202861940940,110899320000,248723211240,196528777580,169834129740,95426207160,78373275560,139910036560,269807274840,46205939700,186427648000,218470964970,30082927950,73171899000,94466726640,92070263880,134571240000,240704765880,382853951360
455175166940,79458333600,79578753120,54328422350,127515856960,230934828720,110277064660,46883690360,242170312180,71250349600,107938216440,203113888920,111796080000,249145922340,196942839360,170765092080,95096323980,78188739200,139675926480,289465971000,45742882950,187619302000,219128267610,29948479110,73751418000,94319925200,92162889900,136259820000,240639232320,385230832640
456946736090,79415179040,79616475320,54114709400,127355526880,229601732160,109598216700,46774771100,240439069410,70913521600,110187842280,202368999240,110974050000,246666017220,194985456400,168991830480,95276260260,78140896440,139354025120,284467997400,45536288400,185500806000,215070009000,29922336280,73588746000,93861170700,90053075000,134342280000,239295794340,383338130880
443882549230,77581110240,77866165240,53557760500,125511730960,229543771440,108419164980,45455637840,236060043580,68816205920,108274199520,200178147240,110555562000,242833436580,190468418800,169124825100,94806426640,77047347640,137861573360,277054336560,44745529950,185335298500,213509149500,29780418060,72714384000,91695849460,89625966130,134370900000,238738759080,382149690240
445977543312,77688996640,77911431880,53395856750,125297957520,235339843440,108633538020,45322514300,236263719200,68699438880,109603523880,199542800160,111023870000,243847943220,190393134840,170011455900,96045987680,77231884000,137803045840,275055147120,45144471150,186758663000,210442197500,29836438410,72734718000,91732549820,90161138690,133254720000,237165953640,391040986880
446707974900,77915558080,79163808920,53447665950,125324679200,232557728880,109115877360,45407229280,235347178910,68995847520,107504847150,200068604640,109902920000,243960666180,190844838600,168903167400,94826419560,77450593760,137832309600,279470023800,45222834600,186030430000,211701838500,29970887250,73649748000,92172954140,90243472930,136860840000,237329787540,384130424640
442634274352,77581110240,78401820480,53454142100,124576472160,232673650320,108669266860,45262003600,235652692340,68322191520,106702679070,199663297020,109504360000,243509774340,190204924940,169257819720,94326596560,77628295440,138388321040,278220530400,44752653900,186758663000,213290081500,29840173100,72938058000,91842650900,89754613380,135601560000,239131960440,383646245120
443873464260,78142119520,79224164440,53434713650,125485009280,232905493200,108847911060,45310412160,234837989860,69503335040,105857537700,201514566960,109937794000,243537955080,192463443740,168016536600,94486539920,77382246960,138154210960,265558997280,45799874550,185434603000,212906712500,30090397330,73771752000,94191473940,91092544780,131680620000,238148957040,383602228800
453059277427,78908112960,80250208280,54101757100,127034866720,233504420640,109169470620,45721884920,235958205770,69943456960,106201324020,200605363380,112767570000,244890630600,195248950260,170853755160,95126313360,78291259400,139529607680,259852977420,46398286350,187817911000,212194741500,30277131830,74574945000,94833730240,90665435910,133871822960,238902592980,386287224320
449951309190,79620163200,80461452600,53719664250,126607319840,234489752880,109508894600,46484319740,235856367960,70136571680,104554014570,201722697900,112593200000,245285160960,196152357780,169523808960,95626136360,78509969160,139032123760,260186175660,46576385100,187155881000,211236319000,30124009540,75276468000,95127333120,90675727690,133471180480,238116190260,384482555200
452631375340,79134674400,80023875080,54004614850,125859112800,234180629040,109669674380,46665851840,235856367960,70356632640,104138606100,200495820780,112941940000,245623329840,197846246880,170011455900,96225923960,78626158720,138973596240,259494789312,46291427100,187222084000,211263702500,30060519810,75296802000,94714454070,90912438630,132612660880,236313551040,384042392000
459853926490,79469122240,80868852360,55429367850,127836517120,236131973280,110026962780,46968405340,238198637590,71627596960,105399155940,202631901480,114137620000,246750559440,198975506280,170765092080,96415856700,79788054320,139705190240,263684757180,46590633000,187354490000,214029436000,30695417110,75489975000,95861340320,91879865950,131382116120,239308570560,387519681280
449378956080,80483254400,81608207480,56089935150,129092436080,237658272240,112242150860,48384355720,243086852470,74165034560,106860247800,204406491600,114511270000,249484091220,202024506660,171252739020,96855700940,80369002120,140407520480,269807274840,47602233900,188347535000,213454382500,30826131260,75876321000,97494506340,94987983510,132984686040,240773525760,386551322240
424913131870,81108995520,82407918120,56426694950,130687781250,239416414080,114225101480,48227027900,245327284290,74129106240,107490522720,208897738200,113639420000,251456743020,200481185480,171917712120,97425499160,81134486280,140875740640,272722759440,48150778050,189804001000,214330654500,31270559370,76435506000,98934995470,95873076590,133127772640,241066516800,391040986880
429437446930,81227670560,82837951200,56238886600,130232049500,239358453360,116994086580,47028916040,242883176850,73361138400,108006202200,208930600980,112742660000,250836766740,196641703520,170410439760,97145598280,80785917600,140027091600,272306261640,48499851600,187420693000,214303271000,31042743280,75988158000,98934995470,95229840340,135503010200,240610752960,387255583360
422360255300,81238459200,83992250520,56348981150,130392896000,239841459360,119137816980,48251232180,242170312180,73653056000,107590793730,210508014420,116778080000,249596814180,197959172820,171518728260,97315538100,81059304800,139851509040,275138446680,48378744450,188744753000,216466567500,31207069640,75723816000,99448800510,97257321000,136676320320,242075708160,389104268800
408932669640,81562118400,87266537480,56459075700,130714589000,239725537920,119584427480,48166517200,245836473340,75013841120,108206744220,211581531900,116528980000,250893128220,200029481720,172272364440,97675410660,81489889640,141022059440,273230886756,48578215050,190068813000,219506136000,31584273330,76374504000,100650737300,97452864820,138221655600,243442999680,390292709440
413656854040,82986218880,88352936840,56387838050,130660973500,240227864160,119655885160,48057597940,248993445450,75188991680,108579179400,210497060160,118272680000,250977670440,199841271820,171962043660,97885336320,81968317240,140495311760,274305451080,48670826400,189605392000,218602480500,31696314030,75550977000,101283818510,98595252400,138994323240,244647518400,391481150080
422160385960,83763000960,89326169600,56886501600,132939632250,243087259680,119888122620,49449344040,253168795660,75476418240,110828114910,212972722920,119069800000,253373033340,201045815180,175508566860,98665060200,82897833720,141636598400,277554133920,49497204600,192253512000,219875813250,32084721790,74259768000,101852674090,99650159850,139423583040,248781947520,394298194560
429083133100,83687480480,89809013760,56828216250,131974553250,242353090560,117404968240,49146790540,249095283260,75350669120,112461099930,211844434140,119144530000,253823925180,198561444500,174267283740,97885336320,83089204760,141212273880,280219719840,49511452500,190929452000,219396602000,32454456100,72023028000,102761008000,100195624190,138822619320,248098301760,392977704960
424640582770,83417764480,87990803720,54885371250,131411590500,241348438080,116136594420,48045495800,244512581810,76235404000,110298111000,208152848520,118417158000,252724876320,198749654400,174666267600,96865697400,82022994680,140495311760,273147587196,49418841150,191790091000,217397606500,32140742140,71748519000,100540636220,102315730870,136733554960,246861228480,390248693120
